PersonalSavings,,02/14/2020, , INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.03
PersonalSavings,,01/15/2020, , INTEREST PAID~~00000~~~~00000~~0~~~~GT41,Interest,0.03
