PaypalManual,,01/01/18,,Leanpub Royalty,Other Income,6
PaypalManual,,01/01/18,,ENTERPRISE AGILE GROUP,Business Income,250
PaypalManual,,01/01/18,,Mark Sheffield,Business Income	200
PaypalManual,,01/01/18,,Leanpub Royalty,Other Income,14.03
PaypalManual,,02/16/18,,The Flute Society of Washington Inc,Entertainment,-20
PaypalManual,,02/24/18,,Leanpub,Books related to work,-11.3
PaypalManual,,03/07/18,,Leanpub,Books related to work,-22.98
