Transfers,,10/30/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-5.82
Transfers,,10/27/17,,24HOUR FITNESS USA INC   xxx-xxx-6348 CA,Personal Care,-44.99
Transfers,,10/27/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-17.26
Transfers,,10/27/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-13.61
Transfers,,10/27/17,,7-ELEVEN                 ANNANDALE    VA,Groceries,-9.18
Transfers,,10/26/17,,AMZ*wxxxxxx348*Warga     AMZN.COM PMTSWA,General Merchandise,-24.99
Transfers,,10/26/17,,AMZ*wxxxxxx198*Warga     AMZN.COM PMTSWA,General Merchandise,-24.99
Transfers,,10/26/17,,TROPICAL SMOOTHIE        GAINESVILLE  VA,Restaurants/Dining,-19.04
Transfers,,10/25/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-9.85
Transfers,,10/24/17,,CAFE MONTMARTRE          RESTON       VA,Restaurants/Dining,-94.52
Transfers,,10/24/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-11.44
Transfers,,10/24/17,,USA*CANTEEN VENDING      SUITLAND     MD,Groceries,-3.05
Transfers,,10/23/17,,GRUBHUBLOSTDOGCAFEDUN    GRUBHUB.COM  NY,Restaurants/Dining,-63.98
Transfers,,10/23/17,,GIANT xxxx2932 CHAIN BRIDOAKTON       VA,Groceries,-47.7
Transfers,,10/23/17,,ABC*Anytime Fitness      xxx-xxx9262  VA,Personal Care,-44.99
Transfers,,10/23/17,,CRS OIL INC              OAKTON       VA,Gasoline/Fuel,-44.32
Transfers,,10/23/17,,PARK AVENUE CAFE         FALLS CHURCH VA,Groceries,-5.96
Transfers,,10/20/17,,CHICK-FIL-A #x2285       GAINESVILLE  VA,Restaurants/Dining,-41.46
Transfers,,10/20/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-13.23
Transfers,,10/20/17,,7-ELEVEN                 VIENNA       VA,Groceries,-10.13
Transfers,,10/20/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,10/19/17,,PARK AVENUE CAFE         FALLS CHURCH VA,Groceries,-7.01
Transfers,,10/18/17,,CAVA MEZZE GRILL GAINS   GAINESVILLE  VA,Restaurants/Dining,-26.12
Transfers,,10/18/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-7.41
Transfers,,10/17/17,,ASSOC IN EMERG CARE      xxx-xxx-8187 MD,Education,-2249
Transfers,,10/17/17,,CYBERNET                 xxx-xxx-3058 CA,Electronics,-39.99
Transfers,,10/17/17,,CAVA MEZZE GRILL VIENN   VIENNA       VA,Restaurants/Dining,-10.21
Transfers,,10/17/17,,STARBUCKS STORE x2980    GAINESVILLE  VA,Restaurants/Dining,-5.57
Transfers,,10/16/17,,DOORDASH-ASTRO DOUGHNU   STRIPE.COM   CA,Restaurants/Dining,-33.15
Transfers,,10/16/17,,7-ELEVEN                 OAKTON       VA,Groceries,-11.25
Transfers,,10/16/17,,PARK AVENUE CAFE         FALLS CHURCH VA,Groceries,-10.7
Transfers,,10/16/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-9.85
Transfers,,10/16/17,,CRI*CRUNCHYROLL MEMBER   xxx-xxx-9235 CA,Restaurants/Dining,-6.95
Transfers,,10/16/17,,USA*CANTEEN VENDING      SUITLAND     MD,Groceries,-3.05
Transfers,,10/16/17,,USA*CANTEEN VENDING      SUITLAND     MD,Groceries,-1.7
Transfers,,10/13/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-13.23
Transfers,,10/13/17,,PANERA BREAD xx1977      FALLS CHURCH VA,Restaurants/Dining,-2.22
Transfers,,10/12/17,,NANDOS GAINESVILLE       GAINESVILLE  VA,Restaurants/Dining,-26.13
Transfers,,10/12/17,,STARBUCKS STORE x2980    GAINESVILLE  VA,Restaurants/Dining,-13.94
Transfers,,10/11/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-9.85
Transfers,,10/11/17,,USAA FUNDS TRANSFER CR,Transfers,3000
Transfers,,10/10/17,,STEAMGAMES.COM           xxx-xxx-9642 WA,Entertainment,-44.99
Transfers,,10/10/17,,GRUBHUBALNAKHEELLEBAN    GRUBHUB.COM  NY,Restaurants/Dining,-37.89
Transfers,,10/10/17,,Amazon.com               AMZN.COM BILLWA,Pets/Pet Care,-29.9
Transfers,,10/10/17,,CAVA GRILL RESTON        RESTON       VA,Restaurants/Dining,-26.12
Transfers,,10/10/17,,Hen Penny                RESTON       VA,Restaurants/Dining,-23.25
Transfers,,10/10/17,,POTBELLY #241            GAINESVILLE  VA,Restaurants/Dining,-17.7
Transfers,,10/10/17,,APL* ITUNES.COM BILL     xxx-xxx-7753 CA,Online Services,-14.99
Transfers,,10/10/17,,PARK AVENUE CAFE         FALLS CHURCH VA,Groceries,-12.01
Transfers,,10/10/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-11.44
Transfers,,10/10/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-11.44
Transfers,,10/10/17,,AMZ*wxxxxxx874*Warga     AMZN.COM PMTSWA,General Merchandise,-9.99
Transfers,,10/10/17,,Spotify USA              xxx-xxx5380  NY,Entertainment,-9.99
Transfers,,10/10/17,,7-ELEVEN                 VIENNA       VA,Groceries,-9.85
Transfers,,10/10/17,,STARBUCKS STORE x2980    GAINESVILLE  VA,Restaurants/Dining,-9.54
Transfers,,10/10/17,,7-ELEVEN                 VIENNA       VA,Groceries,-5.13
Transfers,,10/10/17,,CVS PHARMACY #xxxxx--2912OAKTON       VA,Healthcare/Medical,-3.04
Transfers,,10/6/17,,SUNOCO xxxxxxxxxx2961 HUNOAKTON       VA,Gasoline/Fuel,-45.27
Transfers,,10/6/17,,CAVA MEZZE GRILL GAINS   GAINESVILLE  VA,Restaurants/Dining,-26.12
Transfers,,10/6/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-3.89
Transfers,,10/4/17,,DOORDASH-POKEWORKS       STRIPE.COM   CA,Online Services,-36.37
Transfers,,10/4/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,10/3/17,,5GUYS 0029 QSR           GAINESVILLE  VA,Restaurants/Dining,-13.65
Transfers,,10/3/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-9.85
Transfers,,10/3/17,,USAA FUNDS TRANSFER CR,Transfers,500
Transfers,,10/2/17,,USAA P&amp;C INT     AUTOPAY    ***********2468,Insurance,-85.12
Transfers,,10/2/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-16.94
Transfers,,10/2/17,,STARBUCKS STORE x2980    GAINESVILLE  VA,Restaurants/Dining,-5.57
Transfers,,10/2/17,,VISIT PATREON.COM INFO   xxx-xxx-7815 CA,Online Services,-2
Transfers,,9/29/17,,AMAZON MKTPLACE PMTS     AMZN.COM BILLWA,Personal Care,-29.97
Transfers,,9/29/17,,CAVA MEZZE GRILL GAINS   GAINESVILLE  VA,Restaurants/Dining,-9.93
Transfers,,9/29/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-9.52
Transfers,,9/29/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-5.82
Transfers,,9/27/17,,7-ELEVEN                 OAKTON       VA,Groceries,-12.46
Transfers,,9/26/17,,AMZ*RedBubble Inc.       AMZN.COM PMTSWA,General Merchandise,-37.78
Transfers,,9/26/17,,CHIPOTLE 1249            GAINESVILLE  VA,Restaurants/Dining,-14.84
Transfers,,9/26/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-5.82
Transfers,,9/26/17,,STARBUCKS STORE x0713    OAKTON       VA,Restaurants/Dining,-3.98
Transfers,,9/26/17,,COCA COLA FREDERICKSBU   FREDERICKSBRGVA,Groceries,-1.75
Transfers,,9/25/17,,24HOUR FITNESS USA INC   xxx-xxx-6348 CA,Personal Care,-44.99
Transfers,,9/25/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-11.64
Transfers,,9/25/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-11.44
Transfers,,9/25/17,,USA*CANTEEN VENDING      SUITLAND     MD,Groceries,-2.6
Transfers,,9/25/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,9/22/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-9.85
Transfers,,9/22/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-8.63
Transfers,,9/22/17,,7-ELEVEN                 VIENNA       VA,Groceries,-7.4
Transfers,,9/22/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-5.82
Transfers,,9/22/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,9/22/17,,USAA FUNDS TRANSFER CR,Transfers,300
Transfers,,9/21/17,,ABC*Anytime Fitness      xxx-xxx9262  VA,Personal Care,-44.99
Transfers,,9/21/17,,NANDOS GAINESVILLE       GAINESVILLE  VA,Restaurants/Dining,-39.33
Transfers,,9/21/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-11.12
Transfers,,9/20/17,,GIANT xxxx2932 CHAIN BRIDOAKTON       VA,Groceries,-43.01
Transfers,,9/20/17,,CAVA MEZZE GRILL VIENN   VIENNA       VA,Restaurants/Dining,-13.43
Transfers,,9/19/17,,STARBUCKS STORE x2980    GAINESVILLE  VA,Restaurants/Dining,-14.79
Transfers,,9/18/17,,CRS OIL INC              OAKTON       VA,Gasoline/Fuel,-52.31
Transfers,,9/18/17,,CYBERNET                 xxx-xxx-3058 CA,Electronics,-39.99
Transfers,,9/18/17,,STARBUCKS STORE x2982    FREDERICKSBURVA,Restaurants/Dining,-19.35
Transfers,,9/18/17,,PENN STATION 277         HAYMARKET    VA,Restaurants/Dining,-14.91
Transfers,,9/18/17,,CAVA MEZZE GRILL VIENN   VIENNA       VA,Restaurants/Dining,-13.43
Transfers,,9/18/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-11.12
Transfers,,9/18/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-5.08
Transfers,,9/18/17,,7-ELEVEN                 LORTON       VA,Groceries,-4.59
Transfers,,9/18/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,9/14/17,,STARBUCKS STORE x2982    FREDERICKSBURVA,Restaurants/Dining,-16.12
Transfers,,9/14/17,,NANDOS GAINESVILLE       GAINESVILLE  VA,Restaurants/Dining,-15.58
Transfers,,9/14/17,,CAVA MEZZE GRILL VIENN   VIENNA       VA,Restaurants/Dining,-13.43
Transfers,,9/14/17,,7-ELEVEN                 OAKTON       VA,Groceries,-8.67
Transfers,,9/14/17,,STARBUCKS STORE x2980    GAINESVILLE  VA,Restaurants/Dining,-7.1
Transfers,,9/14/17,,CRI*CRUNCHYROLL MEMBER   xxx-xxx-9235 CA,Restaurants/Dining,-6.95
Transfers,,9/14/17,,STARBUCKS STORE x2982    FREDERICKSBURVA,Restaurants/Dining,-3.11
Transfers,,9/12/17,,NANDOS GAINESVILLE       GAINESVILLE  VA,Restaurants/Dining,-34
Transfers,,9/12/17,,TROPICAL SMOOTHIE        FREDERICKSBURVA,Restaurants/Dining,-23.57
Transfers,,9/12/17,,CAVA MEZZE GRILL GAINS   GAINESVILLE  VA,Restaurants/Dining,-13.06
Transfers,,9/12/17,,STARBUCKS STORE x2980    GAINESVILLE  VA,Restaurants/Dining,-10.23
Transfers,,9/12/17,,Spotify USA              xxx-xxx5380  NY,Entertainment,-9.99
Transfers,,9/11/17,,SHELL Service Station    VIENNA       VA,Gasoline/Fuel,-46.57
Transfers,,9/11/17,,GRUBHUBMOBYDICKHOUSEO    GRUBHUB.COM  NY,Restaurants/Dining,-42.19
Transfers,,9/11/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-11.44
Transfers,,9/11/17,,7-ELEVEN                 VIENNA       VA,Groceries,-9.9
Transfers,,9/11/17,,VISIT PATREON.COM INFO   HTTPSWWW.PATRCA,Online Services,-2
Transfers,,9/11/17,,USAA FUNDS TRANSFER CR,Transfers,600
Transfers,,9/8/17,,PARK AVENUE CAFE         FALLS CHURCH VA,Groceries,-5.58
Transfers,,9/8/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,9/7/17,,USA*CANTEEN VENDING      SUITLAND     MD,Groceries,-2.7
Transfers,,9/6/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-17.57
Transfers,,9/6/17,,USA*CANTEEN VENDING      SUITLAND     MD,Groceries,-3.05
Transfers,,9/5/17,,AMAZON MKTPLACE PMTS     AMZN.COM BILLWA,Personal Care,-166.98
Transfers,,9/5/17,,AMAZON MKTPLACE PMTS     AMZN.COM BILLWA,Personal Care,-69.97
Transfers,,9/5/17,,YELPINC*EAT24 NEW YORK   WWW.YELP.COM CA,Restaurants/Dining,-32.63
Transfers,,9/5/17,,TROPICAL SMOOTHIE        FREDERICKSBURVA,Restaurants/Dining,-28.58
Transfers,,9/5/17,,HAIR CUTTERY #137        OAKTON       VA,Personal Care,-24
Transfers,,9/5/17,,AMAZON MKTPLACE PMTS     AMZN.COM BILLWA,Personal Care,-21.49
Transfers,,9/5/17,,PANERA BREAD #7          FAIRFAX      VA,Restaurants/Dining,-11.97
Transfers,,9/5/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-9.85
Transfers,,9/1/17,,USAA P&amp;C INT     AUTOPAY    ***********2468,Insurance,-85.12
Transfers,,9/1/17,,AMAZON MKTPLACE PMTS     AMZN.COM BILLWA,Personal Care,-39.96
Transfers,,9/1/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-2.35
Transfers,,9/1/17,,USAA FUNDS TRANSFER CR,Transfers,600
Transfers,,8/31/17,,EINSTEIN BROS BAGELS26   FAIRFAX      VA,Restaurants/Dining,-10.06
Transfers,,8/31/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-1.86
Transfers,,8/31/17,,USA*CANTEEN VENDING      SUITLAND     MD,Groceries,-1.7
Transfers,,8/31/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,8/30/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,8/29/17,,CVS PHARMACY #xxx11--YORKFALLS CHURCH VA,Healthcare/Medical,-32.38
Transfers,,8/29/17,,USA*CANTEEN VENDING      SUITLAND     MD,Groceries,-3.05
Transfers,,8/29/17,,USA*CANTEEN VENDING      SUITLAND     MD,Groceries,-1.35
Transfers,,8/28/17,,7-ELEVEN                 MANASSAS     VA,Groceries,-39.96
Transfers,,8/28/17,,TROPICAL SMOOTHIE        FREDERICKSBURVA,Restaurants/Dining,-22.25
Transfers,,8/28/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-7.78
Transfers,,8/28/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-1.86
Transfers,,8/28/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,8/28/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,8/28/17,,USA*CANTEEN VENDING      SUITLAND     MD,Groceries,-1.35
Transfers,,8/25/17,,24HOUR FITNESS USA INC   xxx-xxx-6348 CA,Personal Care,-44.99
Transfers,,8/25/17,,FC PUBLIC SAFETY GARAG   FAIRFAX      VA,Parking,-10
Transfers,,8/25/17,,USA*CANTEEN VENDING      SUITLAND     MD,Groceries,-1.35
Transfers,,8/24/17,,TROPICAL SMOOTHIE VA-7   OAKTON       VA,Restaurants/Dining,-21.28
Transfers,,8/23/17,,CAVA MEZZE GRILL GAINS   GAINESVILLE  VA,Restaurants/Dining,-13.06
Transfers,,8/22/17,,COCA COLA FREDERICKSBU   FREDERICKSBRGVA,Groceries,-1.75
Transfers,,8/21/17,,GREAT WALL SUPERMARKET   FALLS CHURCH VA,Groceries,-68.85
Transfers,,8/21/17,,ABC*Anytime Fitness      xxx-xxx9262  VA,Personal Care,-44.99
Transfers,,8/21/17,,RED ROBIN NO 582         FREDERICKSBURVA,Restaurants/Dining,-33.42
Transfers,,8/21/17,,EINSTEIN BROS BAGELS26   FAIRFAX      VA,Restaurants/Dining,-9.51
Transfers,,8/21/17,,PANERA BREAD xx1977      FALLS CHURCH VA,Restaurants/Dining,-4.57
Transfers,,8/21/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-3.89
Transfers,,8/21/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,8/18/17,,CALIFORNIA TORTILLA      OAKTON VA    VA,Restaurants/Dining,-16.09
Transfers,,8/18/17,,CAVA MEZZE GRILL GAINS   GAINESVILLE  VA,Restaurants/Dining,-0.9
Transfers,,8/17/17,,CYBERNET                 xxx-xxx-3058 CA,Electronics,-39.99
Transfers,,8/17/17,,STARBUCKS STORE x2980    GAINESVILLE  VA,Restaurants/Dining,-3.13
Transfers,,8/16/17,,CHECK # 0xxxxx1026,Taxes,-66.52
Transfers,,8/16/17,,USAA FUNDS TRANSFER CR,Transfers,500
Transfers,,8/15/17,,CHIPOTLE 1249            GAINESVILLE  VA,Restaurants/Dining,-15.16
Transfers,,8/15/17,,CRI*CRUNCHYROLL MEMBER   xxx-xxx-9235 CA,Restaurants/Dining,-6.95
Transfers,,8/15/17,,STARBUCKS STORE x2980    GAINESVILLE  VA,Restaurants/Dining,-3.98
Transfers,,8/14/17,,J. CREW FCTRY STR #52    LEESBURG     VA,Clothing/Shoes,-47.32
Transfers,,8/14/17,,OLD NAVY US 6622         LEESBURG     VA,Clothing/Shoes,-43.46
Transfers,,8/11/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-12.35
Transfers,,8/10/17,,MISSION BBQ ALEXAN       ALEXANDRIA   VA,Restaurants/Dining,-41.71
Transfers,,8/10/17,,STARBUCKS STORE x2980    GAINESVILLE  VA,Restaurants/Dining,-4.51
Transfers,,8/9/17,,DOORDASH-TACO BAMBA TA   DOORDASH.COM CA,Restaurants/Dining,-46.03
Transfers,,8/9/17,,H E TANNER               ANNANDALE    VA,Gasoline/Fuel,-41.92
Transfers,,8/8/17,,SANTINIS - OAKTON        OAKTON       VA,Restaurants/Dining,-18.23
Transfers,,8/7/17,,NORDSTROM RACK # x2199   FAIRFAX      VA,Clothing/Shoes,-111.75
Transfers,,8/7/17,,HAUTLK RACKxxxxxx8438    xxx-xxx-7843 CA,Clothing/Shoes,-67.92
Transfers,,8/7/17,,OLD NAVY US 5698         FAIRFAX      VA,Clothing/Shoes,-32.45
Transfers,,8/7/17,,5GUYS 0288 QSR           FAIRFAX      VA,Restaurants/Dining,-14.17
Transfers,,8/7/17,,PARK AVENUE CAFE         FALLS CHURCH VA,Groceries,-10.55
Transfers,,8/7/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-5.08
Transfers,,8/7/17,,USA*CANTEEN VENDING      SUITLAND     MD,Groceries,-2.7
Transfers,,8/7/17,,Hen Penny                RESTON       VA,Restaurants/Dining,-2.39
Transfers,,8/4/17,,ROLL PLAY - VA           VIENNA       VA,Entertainment,-80.8
Transfers,,8/4/17,,USAA FUNDS TRANSFER CR,Transfers,500
Transfers,,8/3/17,,CHIPOTLE 1249            GAINESVILLE  VA,Restaurants/Dining,-20.14
Transfers,,8/3/17,,PARK AVENUE CAFE         FALLS CHURCH VA,Groceries,-9.96
Transfers,,8/3/17,,STARBUCKS STORE x2980    GAINESVILLE  VA,Restaurants/Dining,-3.98
Transfers,,8/2/17,,7-ELEVEN                 ANNANDALE    VA,Groceries,-10.48
Transfers,,8/1/17,,USAA P&amp;C INT     AUTOPAY    ***********2468,Insurance,-86.88
Transfers,,8/1/17,,CHIPOTLE ONLINE          xxxxxx4000   CO,Restaurants/Dining,-32.28
Transfers,,7/31/17,,CRS OIL INC2957 CHAIN BRIOAKTON       VA,Gasoline/Fuel,-45.68
Transfers,,7/31/17,,AMAZON MKTPLACE PMTS     AMZN.COM BILLWA,Personal Care,-13.53
Transfers,,7/31/17,,WENDY'S #0491            WARRENTON    VA,Restaurants/Dining,-12.55
Transfers,,7/31/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-4.57
Transfers,,7/28/17,,AMAZON MKTPLACE PMTS     AMZN.COM BILLWA,Personal Care,-109.06
Transfers,,7/28/17,,AMAZON MKTPLACE PMTS     AMZN.COM BILLWA,Personal Care,-77.03
Transfers,,7/28/17,,GRUBHUBTHESPICEROUTE     GRUBHUB.COM  NY,Restaurants/Dining,-33.4
Transfers,,7/28/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,7/26/17,,MCDONALD'S F1631         WARRENTON    VA,Restaurants/Dining,-5.44
Transfers,,7/25/17,,24HOUR FITNESS USA INC   xxx-xxx-6348 CA,Personal Care,-44.99
Transfers,,7/25/17,,MOBY DICK HOUSE OF KAB   xxx-xxx-8542 VA,Restaurants/Dining,-15.38
Transfers,,7/24/17,,ANYTIME FITNESS          VIENNA       VA,Personal Care,-99.99
Transfers,,7/24/17,,SUBWAY        xxxx8944   FAIRFAX      VA,Restaurants/Dining,-5.29
Transfers,,7/24/17,,USA*CANTEEN VENDING      SUITLAND     MD,Groceries,-2.6
Transfers,,7/21/17,,MOBY DICK HOUSE OF KAB   xxx-xxx-8542 VA,Restaurants/Dining,-30.76
Transfers,,7/21/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,7/20/17,,CHIPOTLE 1249            GAINESVILLE  VA,Restaurants/Dining,-9.86
Transfers,,7/19/17,,MISSION BBQ ALEXAN       ALEXANDRIA   VA,Restaurants/Dining,-42.76
Transfers,,7/19/17,,CYBERNET                 xxx-xxx-3058 CA,Electronics,-39.99
Transfers,,7/19/17,,SUNOCO xxxxxxxxxx6401 LANALEXANDRIA   VA,Gasoline/Fuel,-39.95
Transfers,,7/19/17,,USPS.COM MOVER'S GUIDE   xxx-xxx-3150 TN,Postage and Shipping,-1
Transfers,,7/18/17,,OURISMAN FAIRFAX TOYOT104FAIRFAX      VA,Automotive Expenses,-1202.04
Transfers,,7/18/17,,GRUBHUBMOBYDICKHOUSEO    GRUBHUB.COM  NY,Restaurants/Dining,-31.57
Transfers,,7/18/17,,CHIPOTLE 1249            GAINESVILLE  VA,Restaurants/Dining,-20.14
Transfers,,7/18/17,,PANERA BREAD #781        FAIRFAX      VA,Restaurants/Dining,-6.8
Transfers,,7/18/17,,DUCK DONUTS - FAIRFAX    FAIRFAX      VA,Groceries,-4.45
Transfers,,7/18/17,,USAA FUNDS TRANSFER CR,Transfers,1500
Transfers,,7/17/17,,ASSOC IN EMERG CARE      xxx-xxx-8187 MD,Education,-2250
Transfers,,7/17/17,,AMAZON MKTPLACE PMTS     AMZN.COM BILLWA,Personal Care,-15.77
Transfers,,7/17/17,,7-ELEVEN                 OAKTON       VA,Groceries,-11.07
Transfers,,7/17/17,,PENN STATION 277         HAYMARKET    VA,Restaurants/Dining,-10.27
Transfers,,7/17/17,,CRI*CRUNCHYROLL MEMBER   xxx-xxx-9235 CA,Restaurants/Dining,-6.95
Transfers,,7/17/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-5.08
Transfers,,7/17/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,7/17/17,,USAA FUNDS TRANSFER CR,Transfers,2500
Transfers,,7/13/17,,AMAZON MKTPLACE PMTS     AMZN.COM BILLWA,Personal Care,-158.74
Transfers,,7/13/17,,FISDAP                   xxx-xxx-9241 MN,Eric - Education,-84
Transfers,,7/13/17,,SANTINIS - OAKTON        OAKTON       VA,Restaurants/Dining,-9.01
Transfers,,7/12/17,,AMAZON MKTPLACE PMTS     AMZN.COM BILLWA,Personal Care,-67.97
Transfers,,7/12/17,,AMAZON MKTPLACE PMTS     AMZN.COM BILLWA,Personal Care,-60.89
Transfers,,7/12/17,,MMS INOVA FAIRxxxx2200   FALLS CHURCH VA,Restaurants/Dining,-13.2
Transfers,,7/12/17,,USAA FUNDS TRANSFER CR,Transfers,300
Transfers,,7/11/17,,TROPICAL SMOOTHIE VA10   ALEXANDRIA   VA,Restaurants/Dining,-16.5
Transfers,,7/11/17,,CHIPOTLE 2854            LORTON       VA,Restaurants/Dining,-10.07
Transfers,,7/11/17,,7-ELEVEN                 OAKTON       VA,Groceries,-8.18
Transfers,,7/11/17,,USAA FUNDS TRANSFER CR,Transfers,300
Transfers,,7/10/17,,SAFEWAY  STORE  4002     BURKE        VA,Groceries,-55.95
Transfers,,7/10/17,,INOVA PHYSN SRVS-ECASH   FALLS CHURCH VA,Healthcare/Medical,-20
Transfers,,7/10/17,,STARBUCKS STORE x0713    OAKTON       VA,Restaurants/Dining,-16.85
Transfers,,7/7/17,,SHELL Service Station    VIENNA       VA,Gasoline/Fuel,-41.86
Transfers,,7/6/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,7/5/17,,QUIZNOS SUBS             LORTON       VA,Restaurants/Dining,-16.17
Transfers,,7/5/17,,TROPICAL SMOOTHIE VA10   ALEXANDRIA   VA,Restaurants/Dining,-11.21
Transfers,,7/5/17,,USA*CANTEEN VENDING      SUITLAND     MD,Groceries,-2.6
Transfers,,7/5/17,,USAA FUNDS TRANSFER CR,Transfers,500
Transfers,,7/3/17,,USAA P&amp;C INT     AUTOPAY    ***********2468,Insurance,-86.84
Transfers,,7/3/17,,CVS PHARMACY #xxx11--YORKFALLS CHURCH VA,Healthcare/Medical,-36.45
Transfers,,7/3/17,,DOORDASH-THE HALAL GUY   STRIPE.COM   CA,Restaurants/Dining,-26.37
Transfers,,7/3/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,7/3/17,,COCA COLA ALEXANDRIA     ALEXANDRIA   VA,Groceries,-1.5
Transfers,,7/3/17,,OD ADVANCE TRANSFER IN,Transfers,24.45
Transfers,,6/30/17,,DOORDASH-ASTRO DOUGHNU   STRIPE.COM   CA,Restaurants/Dining,-24.2
Transfers,,6/30/17,,Netflix.com              NETFLIX.COM  CA,Entertainment,-9.99
Transfers,,6/29/17,,KFC Kxx1108              MANASSAS     VA,Restaurants/Dining,-7.81
Transfers,,6/28/17,,PROG UNIVERSAL   INS PREM   ***********ERIC,Insurance,-47.5
Transfers,,6/28/17,,DOORDASH-ASTRO DOUGHNU   STRIPE.COM   CA,Restaurants/Dining,-29.08
Transfers,,6/26/17,,CRS OIL INC              OAKTON       VA,Gasoline/Fuel,-47.57
Transfers,,6/26/17,,24HOUR FITNESS USA INC   xxx-xxx-6348 CA,Personal Care,-44.99
Transfers,,6/26/17,,GIANT xxxx2932 CHAIN BRIDOAKTON       VA,Groceries,-23.7
